year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2009,Idaho,ID,4547,ID0060100,Aberdeen,1740,7,"Cities under 2,500",1,12,1,12,0,1,1
2009,Idaho,ID,4530,ID0010000,Ada,99258,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2009,Idaho,ID,4535,ID0020000,Adams,3489,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2009,Idaho,ID,4640,ID0390100,American Falls,4067,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2009,Idaho,ID,4563,ID0100100,Ammon,14837,5,"Cities from 10,000 thru 24,999",0,0,0,0,1,1,1
2009,Idaho,ID,4569,ID0120100,Arco,972,7,"Cities under 2,500",0,0,0,0,1,1,1
2009,Idaho,ID,4537,ID0030000,Bannock,14001,9C,"MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2009,Idaho,ID,4542,ID0040000,Bear Lake,3395,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2009,Idaho,ID,4555,ID0070400,Bellevue,2200,7,"Cities under 2,500",1,12,1,12,0,1,1
2009,Idaho,ID,4544,ID0050000,Benewah,6690,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2009,Idaho,ID,4546,ID0060000,Bingham,26850,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2009,Idaho,ID,4548,ID0060200,Blackfoot,11072,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2009,Idaho,ID,4551,ID0070000,Blaine,6899,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2009,Idaho,ID,4556,ID0080000,Boise,7084,9D,"MSA counties under 10,000",0,2,0,2,0,0,0
2009,Idaho,ID,4531,ID0010100,Boise,206437,2,"Cities from 100,000 thru 249,000",1,12,1,12,0,1,1
2009,Idaho,ID,4558,ID0090000,Bonner,30336,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2009,Idaho,ID,4567,ID0110100,Bonners Ferry,2592,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2009,Idaho,ID,4562,ID0100000,Bonneville,46012,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2009,Idaho,ID,4566,ID0110000,Boundary,8448,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
