year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2013,Alabama,AL,23128,AL0480700,17th Judicial Circuit Drug Task Force,0,7,"Cities under 2,500",0,1,0,0,0,0,0
2013,Alabama,AL,213,AL0230800,22nd Judicial Circuit Drug Task Force,0,7,"Cities under 2,500",0,6,0,0,0,0,0
2013,Alabama,AL,408,AL0540700,24th Judicial Circuit Drug and Violent Crime Task Force,0,7,"Cities under 2,500",0,1,0,0,0,0,0
2013,Alabama,AL,347,AL0450700,2nd Judicial Circuit Drug Task Force,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2013,Alabama,AL,23097,AL0560500,5th Judicial Circuit Narcotics Unit,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2013,Alabama,AL,292,AL0370100,Abbeville,2645,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2013,Alabama,AL,71,AL0012200,Adamsville,4481,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2013,Alabama,AL,492,AL0670300,Addison,744,7,"Cities under 2,500",1,12,0,0,0,1,0
2013,Alabama,AL,97,AL0030400,Alabama Alcoholic Beverage Control Board,0,9D,"MSA counties under 10,000",0,2,0,0,0,0,0
2013,Alabama,AL,360,AL0470800,Alabama A&M University,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2013,Alabama,AL,96,AL0030300,Alabama Conservation Department Marine Police,0,9E,MSA State Police,0,0,0,0,0,0,0
2013,Alabama,AL,23214,AL0032000,Alabama Criminal Justice Information Center Investigative Unit,0,9E,MSA State Police,0,1,0,0,0,0,0
2013,Alabama,AL,98,AL0030500,Alabama Department of Mental Health,0,9D,"MSA counties under 10,000",0,0,0,0,0,0,0
2013,Alabama,AL,23189,AL0031000,Alabama Forestry Commission Law Enforcement Section,0,9E,MSA State Police,0,4,0,0,0,0,0
2013,Alabama,AL,495,ALAST0000,Alabama Highway Patrol,0,8D,"Non-MSA counties under 10,000",0,0,0,0,0,0,0
2013,Alabama,AL,101,AL0030800,Alabama Public Service Commission Enforcement Division,0,9D,"MSA counties under 10,000",0,0,0,0,0,0,0
2013,Alabama,AL,99,AL0030600,Alabama State University,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2013,Alabama,AL,436,AL0590400,Alabaster,31170,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2013,Alabama,AL,378,AL0500100,Albertville,21636,5,"Cities from 10,000 thru 24,999",0,11,0,0,0,0,0
2013,Alabama,AL,458,AL0620100,Alexander City,14692,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2013,Alabama,AL,403,AL0540100,Aliceville,2419,7,"Cities under 2,500",1,12,0,0,0,1,0
2013,Alabama,AL,269,AL0310900,Altoona,932,7,"Cities under 2,500",0,0,0,0,1,1,0
2013,Alabama,AL,206,AL0230100,Andalusia,9079,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2013,Alabama,AL,323,AL0410300,Anderson,281,7,"Cities under 2,500",0,3,0,0,0,0,0
