year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2004,Kansas,KS,6144,KS0210100,Abilene,6484,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6060,KS0010000,Allen,4731,8D,"Non-MSA counties under 10,000",0,2,0,2,0,0,0
2004,Kansas,KS,6472,KS0990100,Alma,763,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6270,KS0500400,Altamont,1073,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6474,KS0990300,Alta Vista,424,7,"Cities under 2,500",0,4,0,4,0,0,0
2004,Kansas,KS,6291,KS0560300,Americus,948,7,"Cities under 2,500",0,5,0,5,0,0,0
2004,Kansas,KS,6420,KS0872000,Andale,792,7,"Cities under 2,500",0,9,0,9,0,0,0
2004,Kansas,KS,6065,KS0020000,Anderson,4263,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Kansas,KS,6091,KS0080500,Andover,8258,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6208,KS0390100,Anthony,2318,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6139,KS0190800,Arcadia,389,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Kansas,KS,6465,KS0960700,Argonia,511,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Kansas,KS,6127,KS0180100,Arkansas City,11840,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2004,Kansas,KS,6133,KS0190200,Arma,1515,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6401,KS0850200,Assaria,448,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Kansas,KS,6071,KS0030100,Atchison,10156,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2004,Kansas,KS,6070,KS0030000,Atchison,6659,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Kansas,KS,6209,KS0390200,Attica,612,7,"Cities under 2,500",0,7,0,7,0,0,0
2004,Kansas,KS,6372,KS0770100,Atwood,1223,7,"Cities under 2,500",0,11,0,11,0,0,0
2004,Kansas,KS,6435,KS0890700,Auburn,1125,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6087,KS0080100,Augusta,8523,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6158,KS0230300,Baldwin City,3653,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6072,KS0040000,Barber,1987,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Kansas,KS,6075,KS0050000,Barton,6507,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2004,Kansas,KS,6278,KS0520500,Basehor,2727,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6103,KS0110300,Baxter Springs,4363,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6419,KS0871800,Bel Aire,6551,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6460,KS0960200,Belle Plaine,1661,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6381,KS0790100,Belleville,2043,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6319,KS0620100,Beloit,3886,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6094,KS0080800,Benton,820,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6108,KS0120200,Bird City,446,7,"Cities under 2,500",0,0,0,0,1,1,1
2004,Kansas,KS,6309,KS0590200,Blue Rapids,1066,7,"Cities under 2,500",0,6,0,6,0,0,0
2004,Kansas,KS,6260,KS0462600,Blue Valley School District,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6487,KS1050100,Bonner Springs,6812,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6081,KS0060000,Bourbon,7051,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Kansas,KS,6083,KS0070000,Brown,664,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Kansas,KS,6181,KS0290200,Bucklin,722,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Kansas,KS,6378,KS0780600,Buhler,1342,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6129,KS0180300,Burden,559,7,"Cities under 2,500",0,11,0,11,0,0,0
2004,Kansas,KS,6344,KS0700200,Burlingame,1001,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6119,KS0160100,Burlington,2776,6,"Cities from 2,500 thru 9,999",0,11,0,11,0,0,0
2004,Kansas,KS,6306,KS0580600,Burns,279,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6216,KS0400500,Burrton,925,7,"Cities under 2,500",0,10,0,10,0,0,0
2004,Kansas,KS,6385,KS0800300,Bushton,299,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6086,KS0080000,Butler,25334,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2004,Kansas,KS,6462,KS0960400,Caldwell,1229,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6325,KS0630400,Caney,2013,7,"Cities under 2,500",0,11,0,11,0,0,0
2004,Kansas,KS,6299,KS0570900,Canton,819,7,"Cities under 2,500",0,2,0,2,0,0,0
2004,Kansas,KS,6345,KS0700300,Carbondale,1445,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6320,KS0620300,Cawker City,506,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Kansas,KS,6099,KS0100200,Cedar Vale,692,7,"Cities under 2,500",0,3,0,3,0,0,0
2004,Kansas,KS,6336,KS0670100,Chanute,9093,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Kansas,KS,6146,KS0210300,Chapman,1258,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Kansas,KS,6388,KS0800600,Chase,474,7,"Cities under 2,500",0,11,0,11,0,0,0
2004,Kansas,KS,6096,KS0090000,Chase,3121,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
